exam_id,lead,num_edges,density,avg_node_degree,avg_degree_centrality,avg_closeness_centrality,avg_curr_flow_closeness_centrality,avg_pagerank,avg_clustering_coef,motif_3_0,motif_3_1,motif_3_2,motif_3_3,motif_4_0,motif_4_1,motif_4_2,motif_4_3,motif_4_4,motif_4_5,motif_4_6,motif_4_7,motif_4_8,motif_4_9,motif_4_10,motif_5_0,motif_5_1,motif_5_2,motif_5_3,motif_5_4,motif_5_5,motif_5_6,motif_5_7,motif_5_8,motif_5_9,motif_5_10,motif_5_11,motif_5_12,motif_5_13,motif_5_14,motif_5_15,motif_5_16,motif_5_17,motif_5_18,motif_5_19,motif_5_20,motif_5_21,motif_5_22,motif_5_23,motif_5_24,motif_5_25,motif_5_26,motif_5_27,motif_5_28,motif_5_29,motif_5_30,motif_5_31,motif_5_32,motif_5_33
1185948,lead 0,115984,0.006914873321123321,28.31640625,0.006914873321123297,0.23091685120275224,0.0006227436449634296,0.0002441406250000061,0.6641059623124871,0,0,3918362,358198,0,0,0,0,56402234,0,1116763,2068947,918467,551079,64698,0,0,0,0,0,0,0,0,0,0,0,25907531,0,1361746,2531135,315818,193995,774782,425315,0,332001,122906,113045,474998,170557,108068,0,90785,84524,79033,63373,14019,12703,1612
1186049,lead 0,127110,0.007578196543040293,31.03271484375,0.007578196543040267,0.24704049991290777,0.001416772933317816,0.0002441406250000008,0.6021270191371556,0,0,4042124,384338,0,0,0,0,6029620,0,4754613,1298485,242489,277334,39456,0,0,0,0,0,0,0,0,0,0,0,759624,0,6621517,575344,3078375,320868,496155,353303,0,968432,177693,76321,94159,32605,38468,47,50610,48549,58797,34156,44241,12763,1837
1186138,lead 0,206202,0.012293598328754578,50.34228515625,0.012293598328754813,0.2707099485385808,0.0014399090354767854,0.00024414062500000585,0.5750209791139214,0,0,14632413,961125,0,0,0,0,169857327,0,8098921,6517864,6829546,2052315,89203,0,0,0,0,0,0,0,0,0,0,0,32701930,0,15253145,8543344,3116372,1186877,5344082,3360402,0,1962589,542743,386274,1688340,307447,183391,343,756915,211804,316563,120318,43539,32496,3404
1186180,lead 0,115446,0.006882798191391941,28.18505859375,0.006882798191391922,0.2842458831329526,0.0011421691943542989,0.0002441406249999973,0.6173515291839703,0,0,9020149,267822,0,0,0,0,66165609,0,2326909,1392966,376229,1385659,34644,0,0,0,0,0,0,0,0,0,0,0,24392858,0,6397890,1728331,1080307,377840,444441,242529,0,556922,126530,60940,685985,1004327,51732,11,25745,29637,37816,30731,8964,18898,1051
1186241,lead 0,108356,0.006460098061660561,26.4541015625,0.0064600980616605404,0.23737935984594402,0.0009676036355483312,0.00024414062500000537,0.6890630171841392,0,0,4658627,305332,0,0,0,0,40675251,0,1339768,1611823,187585,445576,55964,0,0,0,0,0,0,0,0,0,0,0,26449139,0,4471875,2947566,579371,312125,373898,345927,0,480109,95434,88074,391473,253197,86046,16,34630,50462,46752,51740,13317,11033,1286
1186259,lead 0,292990,0.017467829479548228,71.53076171875,0.017467829479549134,0.2420516513949907,0.0009237422371427314,0.00024414062500000103,0.6149491724187808,0,0,14226689,2037235,0,0,0,0,57489540,0,12696187,14969105,3210115,3475407,365433,0,0,0,0,0,0,0,0,0,0,0,9865289,0,20168753,7944022,4056999,2204221,4385196,4260453,0,3186782,1187708,665084,1067705,514058,583682,203,1019946,875162,541599,433693,159711,105311,5173
118627,lead 0,177616,0.010589323870573871,43.36328125,0.01058932387057433,0.24431630515359384,0.001921998273258721,0.00024414062499999965,0.6261524625863802,0,0,4488409,791632,0,0,0,0,9281256,0,4779117,3736702,480103,784040,132448,0,0,0,0,0,0,0,0,0,0,0,1887713,0,8870590,2778006,1932473,804747,1251329,861923,0,1699788,386178,217038,246702,115510,282799,347,228462,168582,171297,119684,39465,30034,3171
1186566,lead 0,105700,0.006301749465811966,25.8056640625,0.006301749465811945,0.2833349435038006,0.0013465163258892506,0.00024414062499999875,0.623926104066691,0,0,7533710,228489,0,0,0,0,86370694,0,2362241,1553805,2462781,519595,18218,0,0,0,0,0,0,0,0,0,0,0,28172045,0,6749549,2343013,1236452,233770,1887899,175370,0,542345,122172,61021,1093972,127300,60910,496,40939,25340,36566,16513,3425,3553,1092
1186630,lead 0,108322,0.0064580710088522585,26.44580078125,0.006458071008852238,0.24132161023193155,0.0009721789100530033,0.00024414062499999425,0.6728148024128833,0,0,4574528,305942,0,0,0,0,48508241,0,1814623,1702604,200003,809956,60015,0,0,0,0,0,0,0,0,0,0,0,24313373,0,4901768,2007740,769379,428630,395507,437632,0,693658,180771,112171,455831,544631,93979,22,42957,61709,49972,70450,13660,21685,2428
1186638,lead 0,137588,0.008202886523199024,33.5908203125,0.008202886523199018,0.2751567620242526,0.001420719637072453,0.00024414062500000607,0.5961659631246411,0,0,10367549,364633,0,0,0,0,45520301,0,2380800,1554990,464220,333066,30038,0,0,0,0,0,0,0,0,0,0,0,27907101,0,7861491,3808055,1307056,297026,889036,291931,0,707333,131397,83516,659402,145931,110188,19,41456,37697,61977,35060,7333,5649,1073
1186727,lead 0,160498,0.009568762400793651,39.18408203125,0.009568762400793953,0.2796437789157785,0.0020036422136476655,0.00024414062499999965,0.6315179642097161,0,0,3706875,658202,0,0,0,0,6148976,0,3657955,2529277,257985,640449,161489,0,0,0,0,0,0,0,0,0,0,0,1259691,0,8583011,1750896,1907092,471983,660702,647687,0,1693808,314238,226764,188337,115165,155449,67,92954,130786,104398,160058,40665,62506,6364
1186840,lead 0,183094,0.010915917849511599,44.70068359375,0.010915917849512232,0.2316764524961161,0.0019246079964949593,0.00024414062499999667,0.5657843068782669,0,0,16314590,625724,0,0,0,0,151185797,0,6288761,5413501,4029654,2188798,111814,0,0,0,0,0,0,0,0,0,0,0,41422041,0,45153380,8649030,2754679,1420201,2723740,7068183,0,2174281,540865,319343,3212299,369443,359411,158,183818,160359,199072,125263,40320,29098,2583
1186846,lead 0,97086,0.005788189674908425,23.70263671875,0.005788189674908406,0.2757975758767441,0.0011632477773722142,0.000244140624999995,0.6685311417212141,0,0,5994098,260683,0,0,0,0,63528876,0,3188408,2591407,654081,423435,31526,0,0,0,0,0,0,0,0,0,0,0,28415863,0,16452800,5249476,1476159,901073,1225844,675616,0,1035378,244760,122826,433859,122754,153015,44,43536,53722,36152,34347,6570,5732,1192
1186862,lead 0,271174,0.016167177007020757,66.20458984375,0.016167177007021614,0.21756691409907902,0.0007197438895351215,0.00024414062500000016,0.6525149020172,0,0,11462688,2081103,0,0,0,0,49690163,0,4826495,12879030,3011995,4618117,587814,0,0,0,0,0,0,0,0,0,0,0,7750844,0,6081924,6697066,1378101,896626,1648445,5407835,0,1296479,693778,1316231,1156665,1104291,388916,62,513602,544625,764041,873238,197674,204517,7735
118694,lead 0,121254,0.007229066506410257,29.60302734375,0.0072290665064102325,0.26291651545786465,0.0014900119531540148,0.0002441406250000035,0.6879215629324856,0,0,6067247,384883,0,0,0,0,65644677,0,2635169,2920799,186518,1278110,92420,0,0,0,0,0,0,0,0,0,0,0,28395824,0,8485949,3918373,933127,760177,387677,1709119,0,990014,255454,180351,517723,786351,190378,17,44853,119044,58719,112570,23089,32277,2732
1187002,lead 0,139844,0.008337387438949939,34.1416015625,0.008337387438949915,0.26711129836143593,0.0011566603175462982,0.00024414062500000184,0.5917193957611919,0,0,11558431,398729,0,0,0,0,103491830,0,4653858,2117784,3241665,706930,26191,0,0,0,0,0,0,0,0,0,0,0,29091817,0,19026906,2804635,2584446,423800,2689365,2026501,0,955161,196328,96322,1224498,103569,54147,13,48105,53615,62771,36957,8204,5823,1225
1187023,lead 0,185532,0.01106126945970696,45.2958984375,0.011061269459707437,0.23993372142596991,0.0012302455234923608,0.0002441406250000005,0.7245427791329229,0,0,5653202,913242,0,0,0,0,23173088,0,2478552,7104815,487199,1981613,278097,0,0,0,0,0,0,0,0,0,0,0,4784653,0,3027587,4112988,433133,597247,345342,2484105,0,604267,135204,482654,447142,668197,338752,2,97495,327210,208995,484603,66856,114938,5790
1187047,lead 0,163022,0.009719241262210012,39.80029296875,0.009719241262210167,0.28184837069258034,0.0020933321723544188,0.0002441406249999977,0.6111777961760193,0,0,14294364,563474,0,0,0,0,153597626,0,7019537,5431597,3571878,2433644,95128,0,0,0,0,0,0,0,0,0,0,0,45076276,0,45292293,8124859,3641374,1390349,2759186,6549756,0,2258896,486105,289687,1393076,717944,263950,58,177320,178255,126978,130121,32976,31412,1705
1187152,lead 0,81154,0.004838336576617827,19.81298828125,0.00483833657661781,0.19840512466514978,0.0006415634000702907,0.00024414062499999593,0.637668152764659,0,0,4550623,142758,0,0,0,0,63619039,0,815261,823836,1544299,525743,12012,0,0,0,0,0,0,0,0,0,0,0,23193861,0,2486812,955566,450100,72697,1452376,245597,0,192974,50966,17392,491706,109851,14812,6,16162,9779,15982,7906,3207,2422,985
1187228,lead 0,139334,0.008306981646825397,34.01708984375,0.008306981646825586,0.2804525993313122,0.0015229936953488682,0.00024414062500000667,0.5848835440110299,0,0,10136744,403289,0,0,0,0,107881491,0,4099472,2799493,4085337,1242211,71809,0,0,0,0,0,0,0,0,0,0,0,30813096,0,11359597,4352986,1853092,564395,2612788,644174,0,1219446,248472,143601,1496930,585289,112512,131,71544,66369,79158,80257,17811,23204,1623
1187284,lead 0,140442,0.00837303972069597,34.28759765625,0.00837303972069606,0.23152892475119263,0.0012837116905533917,0.00024414062499999954,0.6479216730712606,0,0,2694840,484621,0,0,0,0,4958586,0,2062986,2203370,212759,472552,95163,0,0,0,0,0,0,0,0,0,0,0,988648,0,3170424,1421854,761582,397989,423557,648884,0,823720,220396,206114,195085,99423,143542,20,104435,127746,118846,114960,23296,33623,6199
1187287,lead 0,136722,0.008151256295787546,33.37939453125,0.008151256295787753,0.2685536496543643,0.0013326155413847661,0.00024414062499999935,0.6150028222685722,0,0,10428927,430646,0,0,0,0,131916046,0,4491085,4340392,1900606,1687056,54605,0,0,0,0,0,0,0,0,0,0,0,33501740,0,10130065,4803212,1745055,737029,2234802,1338978,0,1186563,303028,202790,1713354,511310,103036,243,101502,87033,118045,94072,18484,15066,1944
1187323,lead 0,140628,0.008384128891941392,34.3330078125,0.008384128891941494,0.22381075087344246,0.0012819153653289464,0.00024414062500000423,0.5824117643493636,0,0,7675252,452305,0,0,0,0,77863280,0,3873398,2019955,1994137,723863,36467,0,0,0,0,0,0,0,0,0,0,0,25906547,0,9785701,1920661,1964928,385672,2101439,659954,0,867444,215955,75130,587536,128984,66147,32,80843,50344,71637,32199,12953,9141,1815
118763,lead 0,62908,0.003750524648962149,15.3583984375,0.0037505246489621365,0.19602404141801572,0.0005740721126433683,0.0002441406250000018,0.6703242053273202,0,0,2802157,84491,0,0,0,0,43475464,0,354372,538646,404375,325759,10757,0,0,0,0,0,0,0,0,0,0,0,19359888,0,720233,434635,153190,27589,470537,60873,0,71352,25895,11184,367468,137952,7240,3,4418,5365,10873,7305,1680,2822,2140
1187830,lead 0,130958,0.007807611225579976,31.97216796875,0.00780761122557995,0.27173130165165027,0.0016721163310693971,0.00024414062499999938,0.6734456606377541,0,0,5948057,467454,0,0,0,0,47522903,0,7329213,7465069,312196,988009,111916,0,0,0,0,0,0,0,0,0,0,0,11938341,0,39855600,16389301,2732564,4580886,1017627,3236795,0,2739277,774988,517839,296374,295169,557754,45,145060,239881,102584,181487,23917,35460,2312
1187916,lead 0,208462,0.01242833772130647,50.89404296875,0.012428337721307098,0.2806392871459956,0.0016730264185147365,0.00024414062499999992,0.5299357874794454,0,0,17680604,856686,0,0,0,0,136071471,0,9332799,7357973,3126005,1813527,137509,0,0,0,0,0,0,0,0,0,0,0,41580944,0,34923675,6963825,4018856,1658171,3544799,4164560,0,2057195,625941,388396,3218495,325113,209885,110,258875,226384,241834,168267,82517,86307,3015
1187920,lead 0,95922,0.0057187929258241755,23.41845703125,0.005718792925824157,0.21506305981845852,0.0008695729212884238,0.0002441406250000007,0.641408480833842,0,0,4797978,217397,0,0,0,0,53259706,0,1788732,1341793,666443,286291,28160,0,0,0,0,0,0,0,0,0,0,0,24588474,0,8403316,1547370,1010951,325265,924725,279819,0,579479,176353,60273,327479,116153,52275,10,31245,31087,30642,27713,5927,7674,1368
1187940,lead 0,101782,0.006068161439255189,24.84912109375,0.0060681614392551686,0.2871907826235857,0.0010716511016250062,0.00024414062499999585,0.7338634837332211,0,0,4156040,293164,0,0,0,0,29886322,0,1592021,2736903,140605,515537,66119,0,0,0,0,0,0,0,0,0,0,0,22219369,0,3306526,3131813,409726,578931,329790,757667,0,353151,120356,177388,309970,166207,194206,2,49064,93411,47364,65212,10511,13843,2859
1187947,lead 0,100154,0.005971101381257631,24.45166015625,0.005971101381257611,0.20634112933056475,0.0009661055739846554,0.0002441406250000002,0.6023482709139478,0,0,1392803,241589,0,0,0,0,1142612,0,1481075,526207,100443,115285,20472,0,0,0,0,0,0,0,0,0,0,0,224715,0,1523798,198161,876310,130223,204998,73809,0,397183,104809,29233,26885,12613,23724,58,27199,18420,20313,15354,4987,4927,1469
1188037,lead 0,91310,0.005443829174297924,22.29248046875,0.005443829174297907,0.2500390126136745,0.0009940591944445154,0.00024414062499999572,0.6804971661079097,0,0,3773724,230594,0,0,0,0,33973615,0,1926360,1413848,190180,244987,28885,0,0,0,0,0,0,0,0,0,0,0,24546930,0,6470457,2099208,806919,366054,556462,332567,0,628674,135085,69906,239279,122225,88821,52,33156,39244,26114,31575,5689,6224,1051
1188038,lead 0,116592,0.0069511217948717945,28.46484375,0.006951121794871774,0.2855845814254898,0.0015495489273422225,0.00024414062499999943,0.6195259848974662,0,0,8546545,297627,0,0,0,0,91337770,0,3464066,2240631,1735009,986499,31332,0,0,0,0,0,0,0,0,0,0,0,29819582,0,13794361,2866444,1600275,533143,1361909,2545407,0,853483,195727,96945,1124037,527494,73263,21,98459,62604,68302,42459,9656,9807,1645
1188116,lead 0,136732,0.008151852487789988,33.3818359375,0.008151852487789964,0.2908376883410956,0.0015515335407580223,0.0002441406250000008,0.5830540472055005,0,0,9388264,371445,0,0,0,0,75622637,0,3815294,2203019,1572137,531721,35664,0,0,0,0,0,0,0,0,0,0,0,31555913,0,9292806,2746462,1364975,390547,2042580,477605,0,715267,180634,97514,443865,115960,121961,38,58453,45141,47725,30889,10098,8304,1986
1188147,lead 0,86228,0.005140844398656899,21.0517578125,0.005140844398656883,0.24977488423191876,0.0010188263932070926,0.0002441406250000067,0.6582562589006891,0,0,6039949,167521,0,0,0,0,68957619,0,1177573,1085831,1092493,343642,11648,0,0,0,0,0,0,0,0,0,0,0,27431398,0,6423577,1872758,568153,112200,1061773,1547366,0,248994,70189,34954,648181,128542,22499,20,30048,26990,21079,19990,2505,2677,988
1188152,lead 0,204994,0.012221578334859585,50.04736328125,0.012221578334860183,0.26193352817707977,0.0016032543666114557,0.00024414062499999976,0.5992169596340923,0,0,5319205,1046904,0,0,0,0,9661728,0,4352659,3744023,1053416,862402,163647,0,0,0,0,0,0,0,0,0,0,0,1759175,0,6083163,1733675,1781435,503637,1473921,819040,0,1455314,477676,380066,300432,102479,251047,329,253945,135087,212698,106108,44205,44963,13280
1188155,lead 0,139764,0.008332617902930403,34.1220703125,0.00833261790293053,0.250565143080649,0.0011600075378227325,0.00024414062500000103,0.5673487347309855,0,0,11843939,370039,0,0,0,0,94008000,0,2311147,1327770,2529537,761347,13787,0,0,0,0,0,0,0,0,0,0,0,27114384,0,5474800,1540563,924762,146219,1125568,287224,0,377325,107782,27931,1904093,309350,41350,84,36734,17070,58848,14288,5374,2958,581
1188243,lead 0,154964,0.009238829746642247,37.8330078125,0.009238829746642517,0.23459639389224424,0.0013871575290591957,0.00024414062499999856,0.5569841253287544,0,0,6465587,472918,0,0,0,0,41723699,0,4882045,1486924,1742819,660283,75263,0,0,0,0,0,0,0,0,0,0,0,18543204,0,4985395,1056722,1901426,178142,1459714,625642,0,598010,194467,90526,184668,78593,32999,82,100634,43568,102262,58893,146204,52874,6670
1188342,lead 0,224300,0.013372586614774114,54.7607421875,0.01337258661477507,0.2716943196135498,0.0015967240423134183,0.0002441406249999955,0.6156942716769437,0,0,12316506,1318247,0,0,0,0,128999835,0,6811428,7085482,2801738,3368955,218781,0,0,0,0,0,0,0,0,0,0,0,36840612,0,12701938,3878809,3046951,698743,2731637,4184912,0,1830934,517678,343502,1738373,864215,195097,106,375299,333703,366736,208340,218304,60053,2895
1188473,lead 0,130008,0.007750972985347986,31.740234375,0.0077509729853479595,0.25617146187166145,0.0015630203078948214,0.0002441406250000024,0.6538167262408051,0,0,8982725,383522,0,0,0,0,90881877,0,4012807,4090543,1665736,1006940,66028,0,0,0,0,0,0,0,0,0,0,0,31803216,0,14763813,7296305,1567696,1383833,1455172,1527662,0,1248811,283942,197912,960618,432875,277377,68,85751,125013,69401,82831,19899,19670,2175
1188481,lead 0,148354,0.008844746833028083,36.21923828125,0.008844746833028383,0.22343446619570595,0.0009511373032797992,0.0002441406249999978,0.563695005074637,0,0,9621290,452326,0,0,0,0,96222749,0,3507538,2463320,2021907,949945,33936,0,0,0,0,0,0,0,0,0,0,0,32012071,0,7599058,2949897,1478493,296765,1564717,393739,0,838005,229675,96308,1859263,444116,68599,48,92801,51476,143789,52111,19189,16094,3151
1188600,lead 0,133344,0.007949862637362637,32.5546875,0.007949862637362613,0.23192785642098965,0.0004581770809036321,0.00024414062499999778,0.5622898805891753,0,0,12770468,297896,0,0,0,0,66503200,0,3646506,1085824,1460480,469185,8786,0,0,0,0,0,0,0,0,0,0,0,24085536,0,7427417,2659827,1614156,136784,1378747,173218,0,492836,94528,21955,540407,153513,34707,135,26007,13564,51125,11984,3240,1813,570
1188856,lead 0,122052,0.007276642628205128,29.7978515625,0.007276642628205103,0.22941834842117304,0.0016445050364644847,0.00024414062500000076,0.6476694876648972,0,0,3181755,352616,0,0,0,0,10296257,0,4116028,2352494,167183,294458,51876,0,0,0,0,0,0,0,0,0,0,0,3006433,0,13501160,2930021,2085792,828539,644096,626170,0,1419257,260645,141952,132584,65114,165166,36,73030,79198,60438,60209,13585,16143,2963
118888,lead 0,117674,0.00701562976953602,28.72900390625,0.0070156297695359955,0.2629595899102848,0.0014155739636094666,0.00024414062499999957,0.6338637173330324,0,0,2527913,349361,0,0,0,0,3786943,0,2551783,1303969,139454,214762,39068,0,0,0,0,0,0,0,0,0,0,0,1164577,0,5005355,994648,1251450,393631,454742,244909,0,734426,171468,71711,88638,29362,81959,79,46338,39825,41062,28838,9593,7841,1446
1188957,lead 0,190506,0.011357815361721611,46.51025390625,0.011357815361722144,0.24053769124048482,0.0011808405818926112,0.00024414062499999973,0.6201144650465765,0,0,6194857,909611,0,0,0,0,17434158,0,5499541,4285154,696754,1027658,186430,0,0,0,0,0,0,0,0,0,0,0,3236473,0,13924699,4549932,2561743,565529,1326611,1342008,0,2054916,421144,325186,319524,184006,286558,101,230903,209648,188193,181820,67570,61276,4099
1189378,lead 0,140110,0.008353246146214896,34.20654296875,0.008353246146214922,0.21959657431174756,0.0011432841726298337,0.00024414062499999824,0.5515706225516374,0,0,10443640,354026,0,0,0,0,97729191,0,3602373,1966497,3884632,771006,32016,0,0,0,0,0,0,0,0,0,0,0,28299925,0,8934465,2121816,1597414,321038,2456149,526320,0,594694,171943,65105,1479141,290898,51113,34,48194,37841,78263,38484,12127,8367,1370
1189493,lead 0,130540,0.0077826903998779,31.8701171875,0.007782690399877873,0.24050412161278684,0.0012447383350792146,0.00024414062499999954,0.633101858039572,0,0,3298973,442594,0,0,0,0,6795563,0,4164052,2098544,231696,420791,74831,0,0,0,0,0,0,0,0,0,0,0,1578278,0,10704450,1507769,2406824,661304,634727,506511,0,1363360,293375,138040,146716,93765,88664,51,67412,79672,77245,75041,23761,23714,2369
1189588,lead 0,175814,0.010481890071733821,42.92333984375,0.010481890071734213,0.2468538129474423,0.001420589680323289,0.00024414062499999965,0.6551412076130448,0,0,2621886,821854,0,0,0,0,2483982,0,1684617,1913871,344601,534343,156769,0,0,0,0,0,0,0,0,0,0,0,429852,0,1411007,753379,446861,113923,368293,338493,0,481615,157235,268298,199271,64440,191366,24,145689,96521,173999,105244,38123,36828,7970
1189596,lead 0,82726,0.004932057959401709,20.19677734375,0.004932057959401693,0.25022645625156265,0.0009822758792768927,0.00024414062500000016,0.7021495228733721,0,0,2635003,188669,0,0,0,0,19299727,0,1326004,1076404,73966,151564,31833,0,0,0,0,0,0,0,0,0,0,0,17566845,0,3621430,1717505,700488,292789,190092,336227,0,456935,114715,85500,27321,33468,58871,13,18710,38469,17744,33489,5883,9541,1836
1189615,lead 0,216344,0.012898256257631257,52.818359375,0.012898256257631899,0.20854143214244641,0.0007459964261372425,0.00024414062499999978,0.5531232323119036,0,0,8273135,1046888,0,0,0,0,18557029,0,9464032,5203448,1226046,889111,98319,0,0,0,0,0,0,0,0,0,0,0,3268171,0,17755379,3056370,4928281,1157123,2770306,1201063,0,3126801,688265,283209,617695,93418,218994,333,423785,213755,235057,104827,43519,30214,5221
1189647,lead 0,169804,0.010123578678266179,41.4560546875,0.01012357867826667,0.24940292541750442,0.0012841406558236849,0.00024414062499999523,0.630516280970563,0,0,10920461,659388,0,0,0,0,85668587,0,2578529,3856009,1130480,2879334,136777,0,0,0,0,0,0,0,0,0,0,0,24462292,0,5648662,4449464,1020065,471925,699795,3936129,0,971758,249019,269311,1885563,784969,171421,30,137394,177487,242044,202995,174063,46747,3911
1189678,lead 0,108918,0.0064936040521978025,26.59130859375,0.006493604052197781,0.25973542009929806,0.0013525438089757526,0.00024414062499999417,0.6408410577079577,0,0,7362674,252253,0,0,0,0,70908004,0,2501563,2480146,873659,633840,36449,0,0,0,0,0,0,0,0,0,0,0,31849295,0,13441476,4939141,1042482,855870,1042887,955733,0,904558,185434,121393,1053678,178780,167612,12,34788,61915,48692,39353,8907,8559,1820
1189695,lead 0,209344,0.012480921855921857,51.109375,0.012480921855922476,0.2626708948977393,0.0024951586691847848,0.00024414062499999957,0.642773222596937,0,0,5454784,1130086,0,0,0,0,14370122,0,6174626,6329260,582023,1723442,334462,0,0,0,0,0,0,0,0,0,0,0,3553313,0,9258079,3930080,1504944,1282557,1067552,1850034,0,1813913,660671,425185,373788,521109,292771,157,205226,332645,253097,355027,104102,125300,8939
1189808,lead 0,153082,0.009126626411782662,37.37353515625,0.009126626411782884,0.2778014542585596,0.0018565115376931707,0.0002441406250000006,0.6594592436878823,0,0,2548386,599295,0,0,0,0,4135392,0,2109359,2232786,223586,577008,144370,0,0,0,0,0,0,0,0,0,0,0,968429,0,2594731,1132900,571030,340539,409519,541796,0,716369,165649,145704,130650,103667,134099,66,69571,108435,114561,111796,43033,39405,3911
1189812,lead 0,131018,0.007811188377594628,31.98681640625,0.007811188377594601,0.20875218713893087,0.0011269363927035151,0.00024414062499999935,0.6204837140427409,0,0,2828965,386574,0,0,0,0,6044614,0,2929854,1999252,256398,293991,56819,0,0,0,0,0,0,0,0,0,0,0,1228932,0,5615995,1580629,1368260,419718,621390,363204,0,964552,270556,153887,110799,23131,143137,42,109710,60215,61406,41598,12456,14423,5947
118984,lead 0,90480,0.005394345238095238,22.08984375,0.005394345238095221,0.2512215215394821,0.0009728834287742578,0.00024414062500000125,0.6637177396438543,0,0,5520863,181342,0,0,0,0,57595190,0,1508672,1273162,678135,350904,17439,0,0,0,0,0,0,0,0,0,0,0,28451241,0,7079770,2256782,759943,249318,838027,976920,0,392237,91132,52059,850575,56606,54587,4,31152,27605,33454,23699,4588,3722,1201
1189945,lead 0,138962,0.008284803304334554,33.92626953125,0.008284803304334804,0.25190988623889743,0.001102312562964643,0.000244140625000004,0.5673306639809772,0,0,10128409,345664,0,0,0,0,85045194,0,1996536,1557848,2464740,716345,34809,0,0,0,0,0,0,0,0,0,0,0,26248453,0,6460143,2362115,823440,183029,866603,318079,0,520352,108618,60746,2009486,292473,68017,189,47209,35313,89567,36718,11445,7661,1103
1189947,lead 0,100690,0.006003057272588523,24.58251953125,0.006003057272588503,0.2559606489384216,0.0009024114220355387,0.0002441406249999994,0.6916939464739305,0,0,5486381,248755,0,0,0,0,49735987,0,1784026,2268667,352548,674605,42815,0,0,0,0,0,0,0,0,0,0,0,28799143,0,6514403,3556149,657046,721610,649430,1129887,0,627375,161446,115841,794561,161397,164261,33,37994,62528,47757,47493,9409,10405,1532
1189983,lead 0,202366,0.012064899076617827,49.40576171875,0.012064899076618401,0.2690264828591535,0.0022357669965025473,0.00024414062499999973,0.6511641178040967,0,0,5042741,1104778,0,0,0,0,8471832,0,2967369,3611871,912355,1001011,178533,0,0,0,0,0,0,0,0,0,0,0,1645635,0,3644198,1682407,757676,294644,831358,912181,0,785825,306222,303358,497950,178978,160335,69,172243,139320,304579,156496,63348,44489,2829
1190045,lead 0,162010,0.009658906631562882,39.55322265625,0.009658906631563215,0.2625378158911451,0.002221538709348452,0.00024414062500000005,0.6300726604525954,0,0,3580002,644277,0,0,0,0,5616421,0,3536810,2422694,328975,504532,97326,0,0,0,0,0,0,0,0,0,0,0,1202985,0,5805926,1746942,1531093,507867,737651,572151,0,1085889,242811,168522,247317,75601,220189,206,135291,110562,135279,92791,28428,24878,3415
119020,lead 0,130084,0.007755504044566545,31.7587890625,0.007755504044566518,0.25393356640065556,0.00106260771481938,0.0002441406250000025,0.6068613231483624,0,0,8352658,366708,0,0,0,0,105793679,0,3412924,2067937,3668649,647957,33295,0,0,0,0,0,0,0,0,0,0,0,26197868,0,6145632,2291297,1518444,202306,2542129,997781,0,551903,145988,87745,1201753,82022,99713,67,124613,33999,77669,33089,9380,6061,1374
119022,lead 0,101156,0.00603083981990232,24.6962890625,0.006030839819902301,0.2511609120254133,0.0010522339726823826,0.00024414062499999555,0.6658710097367703,0,0,5976164,241485,0,0,0,0,53626111,0,2036235,2216699,354159,399962,33252,0,0,0,0,0,0,0,0,0,0,0,29899394,0,6376609,3836682,708904,720111,751317,1077202,0,660578,160054,113554,347345,104704,128229,38,38109,53225,29356,39187,6520,7497,1584
1190266,lead 0,172156,0.010263803037240537,42.0302734375,0.010263803037240948,0.24218688808213065,0.0016956063374348614,0.00024414062499999943,0.5818200749241298,0,0,5801769,656532,0,0,0,0,8795257,0,4945901,2384018,435019,466929,73184,0,0,0,0,0,0,0,0,0,0,0,1385449,0,6777653,1366621,2470451,356990,1200999,552222,0,1298580,313275,155910,366696,91083,96754,75,143057,89869,162797,80183,24660,24039,3175
1190283,lead 0,103034,0.006142804677960928,25.15478515625,0.006142804677960908,0.235047687494145,0.0009608736744538125,0.00024414062500000136,0.5960438756035906,0,0,6127624,208813,0,0,0,0,75281004,0,1912465,1485648,1333430,641955,27093,0,0,0,0,0,0,0,0,0,0,0,28047906,0,6187500,2078712,1025149,172630,1306356,426660,0,414690,103658,64583,758063,128264,44523,10,38187,23061,35321,24130,6637,7264,2948
1190388,lead 0,208966,0.012458385798229549,51.01708984375,0.012458385798230201,0.2910336913524762,0.0018814250471235277,0.00024414062500000054,0.6316244040842347,0,0,8253201,1193608,0,0,0,0,28537229,0,9516847,8345972,755211,1752904,367852,0,0,0,0,0,0,0,0,0,0,0,5348390,0,22099416,7366440,3737105,1714005,1658490,2462950,0,3070447,668082,498979,425240,378769,412076,181,278968,295210,187232,337327,72159,127797,5351
1190419,lead 0,82788,0.00493575434981685,20.2119140625,0.004935754349816834,0.23717576535754875,0.0007879682338759573,0.0002441406250000013,0.6833408648328038,0,0,4001942,158970,0,0,0,0,40895458,0,791471,809659,42615,653388,20146,0,0,0,0,0,0,0,0,0,0,0,23537079,0,1985681,1693475,363930,114706,107499,254115,0,233152,63649,40923,233769,433992,31533,9,15315,18972,17916,28476,23550,7977,1296
